鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
大同區,房地(土地+建物),臺北市大同區酒泉街50巷1~30號,40.25,住,,,1080702,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610506,112.17,0,0,0,無,無,12000000,106980,,0.0,0,含增建或未登記建物。;,RPVPMLMJQHOFFBA48CA
文山區,車位,臺北市文山區福興路106巷28弄1~30號,0.31,住,,,1080719,土地0建物0車位1,十三層,十三層,其他,住家用,鋼筋混凝土造,0981202,36.580000000000005,0,0,0,有,有,1450000,,坡道平面,36.58,1450000,,RPTNMLKMQHOFFAA08CA
文山區,車位,臺北市文山區福興路106巷28弄1~30號,0.31,住,,,1080723,土地0建物0車位1,十三層,十三層,其他,住家用,鋼筋混凝土造,0981202,36.580000000000005,0,0,0,有,有,1450000,,坡道平面,36.58,1450000,,RPUNMLKMQHOFFAA18CA
中正區,車位,臺北市中正區羅斯福路三段1~30號,0.69,商,,,1080327,土地0建物0車位1,地下一層，地下二層,二十四層,其他,停車空間,鋼骨鋼筋混凝土造,1060425,33.47,0,0,0,有,有,3200000,,坡道平面,33.46,3200000,,RPVNMLQLQHOFFAA78CA
中正區,車位,臺北市中正區羅斯福路三段1~30號,0.69,商,,,1080327,土地0建物0車位1,地下一層，地下二層,二十四層,其他,停車空間,鋼骨鋼筋混凝土造,1060425,33.47,0,0,0,有,有,3200000,,坡道平面,33.46,3200000,,RPWNMLQLQHOFFAA88CA
文山區,房地(土地+建物)+車位,臺北市文山區興隆路二段233巷5弄1~30號,28.52,住,,,1080618,土地2建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0981118,124.69,3,2,2,有,有,18800000,150774,坡道機械,0.0,0,,RPOOMLNKQHOFFAA77CA
文山區,房地(土地+建物),臺北市文山區興隆路一段211~240號,40.5,住,,,1080710,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,107.1,2,2,1,有,無,12000000,112045,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;共有人3人本買賣含頂樓增建一併移轉,RPQOMLRJQHOFFAA28CA
中正區,車位,臺北市中正區南海路31~60號,0.38,住,,,1080716,土地0建物0車位2,地下三層,七層,其他,停車空間,鋼筋混凝土造,0961017,33.760000000000005,0,0,0,有,有,1500000,,升降機械,33.76,1500000,,RPRNMLSJQHOFFAA38CA
文山區,房地(土地+建物),臺北市文山區景明街1~30號,39.75,住,,,1070731,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0601205,99.66,3,2,1,有,無,12600000,126430,,0.0,0,,RPSNMLSJQHOFFAA48CA
文山區,房地(土地+建物),臺北市文山區景興路241~270號,3.18,商,,,1080710,土地1建物1車位0,十一層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0981028,37.1,1,1,1,有,有,6300000,169811,,0.0,0,含增建或未登記建物。;,RPSNMLQJQHOFFAA28CA
中正區,房地(土地+建物)+車位,臺北市中正區羅斯福路三段151~180號,20.72,商,,,1080614,土地4建物1車位2,六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1050126,295.34000000000003,4,2,3,有,有,78950000,322103,坡道平面,68.86,6000000,,RPTNMLPJQHOFFAA28CA
中正區,土地,河堤段三小段691~720地號,33.33,其他,,,1080725,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1350000,40504,,0.0,0,,RPPNMLQJQHOFFAA97CA
中正區,房地(土地+建物),臺北市中正區汀州路一段301~330號,22.0,住,,,1080518,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780508,173.48999999999998,5,2,3,有,有,26000000,149865,,0.0,0,含增建或未登記建物。,RPTNMLQJQHOFFAA38CA
文山區,房地(土地+建物),臺北市文山區興隆路三段61~90號,11.54,商,,,1080708,土地2建物1車位0,四層，電梯樓梯間,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851030,37.43,1,1,1,有,無,6250000,166978,,0.0,0,,RPVNMLQJQHOFFAA58CA
文山區,房地(土地+建物)+車位,臺北市文山區木柵路二段109巷100弄61~90號,73.51,住,,,1080614,土地2建物1車位1,二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850925,123.11,3,2,2,有,有,13800000,112095,坡道機械,13.67,0,含增建或未登記建物。;,RPUNMLRJQHOFFAA58CA
文山區,土地,頭廷段一小段31~60地號,1539.12,其他,,,1080725,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,3898,,0.0,0,,RPVPMLMKQHOFFAA48CA
文山區,房地(土地+建物)+車位,臺北市文山區辛亥路六段21巷31~60號,136.9,住,,,1080622,土地8建物2車位1,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880809,345.03999999999996,0,0,0,無,有,45000000,130420,坡道平面,34.99,0,,RPTNMLTKQHOFFAA78CA
文山區,房地(土地+建物),臺北市文山區仙岩路58巷1~30號,32.1,住,,,1080530,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,113.92,3,2,3,有,無,14500000,127282,,0.0,0,含增建或未登記建物。;,RPQNMLKLQHOFFAA67CA
文山區,土地,頭廷段二小段331~360地號,1.0,其他,,,1080722,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6084,0,,0.0,0,,RPQOMLMJRHOFFAA87CA
萬華區,房地(土地+建物),臺北市萬華區萬大路423巷63弄1~30號,23.14,住,,,1080705,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731203,87.86,3,2,1,有,無,10500000,119508,,0.0,0,,RPQOMLPJQHOFFBA18CA
萬華區,房地(土地+建物),臺北市萬華區富民路145巷1~30號,26.54,住,,,1080714,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630704,82.52,2,1,1,有,無,8000000,96946,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLPJQHOFFBA18CA
萬華區,房地(土地+建物),臺北市萬華區東園街28巷31~60號,36.45,住,,,1080624,土地1建物1車位0,全,二層,透天厝,,加強磚造,,55.63,7,3,5,有,無,7560000,135898,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPQOMLQJQHOFFBA28CA
萬華區,房地(土地+建物),臺北市萬華區長泰街151~180號,15.98,住,,,1080720,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670201,45.38,4,1,2,有,無,2500000,55102,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLRJQHOFFBA48CA
萬華區,房地(土地+建物),臺北市萬華區長泰街151~180號,15.98,住,,,1080720,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670201,45.38,4,1,2,有,無,2500000,55102,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLRJQHOFFBA58CA
萬華區,房地(土地+建物),臺北市萬華區成都路151~180號,3.05,商,,,1080708,土地2建物1車位0,八層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960622,40.79,1,1,1,有,有,6660000,163275,,0.0,0,含增建或未登記建物。;,RPQOMLSJQHOFFBA48CA
大同區,車位,臺北市大同區承德路二段61~90號,1.05,住,,,1080705,土地0建物0車位3,地下二層，地下三層，地下四層,十六層,其他,見使用執照,鋼筋混凝土造,0820914,35.97,0,0,0,有,有,1350000,,坡道機械,0.0,1350000,親友、員工或其他特殊關係間之交易。;,RPTOMLSJQHOFFBA78CA
大同區,車位,臺北市大同區承德路二段61~90號,2.8,住,,,1080705,土地0建物0車位8,地下二層，地下三層，地下四層,十六層,其他,見使用執照,鋼筋混凝土造,0820914,95.93,0,0,0,有,有,1650000,,坡道機械,0.0,1650000,親友、員工或其他特殊關係間之交易。;,RPUOMLSJQHOFFBA88CA
萬華區,房地(土地+建物),臺北市萬華區西昌街29巷18弄1~30號,17.64,住,,,1080627,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780121,63.76,2,1,1,有,無,5200000,81556,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPROMLMKQHOFFBA08CA
內湖區,房地(土地+建物),臺北市內湖區內湖路一段323巷1~30號,26.24,住,,,1080630,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701214,97.55,3,2,1,有,無,14750000,151205,,0.0,0,,RPTOMLQJQHOFFCA68CA
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路428巷1~30號,13.08,住,,,1080629,土地1建物1車位1,十九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,112.88,2,1,1,有,有,19430000,172130,坡道平面,32.36,0,,RPUOMLQJQHOFFCA78CA
大同區,房地(土地+建物),臺北市大同區重慶北路二段151~180號,9.65,商,,,1061227,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080529,97.41999999999999,2,1,1,有,有,18000000,184767,,0.0,0,,RPRNMLOKQHOFFBA18CA
中正區,房地(土地+建物)+車位,臺北市中正區仁愛路二段8巷1~30號,52.1,商,,,1080716,土地2建物1車位3,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060411,630.9,0,0,0,無,有,160000000,303176,坡道平面,132.84,9000000,本案為毛胚屋。,RPQOMLOKQHOFFBA18CA
中山區,房地(土地+建物),臺北市中山區龍江路21巷1~30號,30.0,商,,,1080703,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660509,85.83,3,2,1,有,無,16000000,186415,,0.0,0,,RPSPMLQJQHOFFCA68CA
大同區,房地(土地+建物),臺北市大同區延平北路二段31~60號,13.98,其他,,,1080531,土地5建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0661028,135.06,3,2,2,有,有,8754421,64819,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLLLQHOFFBA48CA
萬華區,房地(土地+建物),臺北市萬華區中華路二段130巷31~60號,61.0,住,,,1080624,土地1建物1車位0,全,三層,透天厝,,加強磚造,,115.97,5,2,4,有,無,16500000,142278,,0.0,0,,RPOOMLRLQHOFFBA38CA
中山區,房地(土地+建物),臺北市中山區吉林路393巷1~30號,29.5,住,,,1080705,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610910,78.75,4,2,2,有,無,19100000,242540,,0.0,0,,RPXNMLRJQHOFFCA09CA
中山區,房地(土地+建物)+車位,臺北市中山區新生北路三段56巷1~30號,13.32,商,,,1080707,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981021,123.28999999999999,2,2,1,有,有,20200000,163841,坡道平面,41.71,0,,RPSNMLNKQHOFFCA28CA
內湖區,房地(土地+建物),臺北市內湖區內湖路二段103巷119弄61~90號,19.52,住,,,1080620,土地2建物1車位0,十三層，十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720331,152.98,2,2,2,有,有,18800000,122892,,0.0,0,,RPPNMLMKQHOFFCA87CA
內湖區,車位,臺北市內湖區民權東路六段180巷61~90號,0.38,住,,,1080718,土地0建物0車位1,,,其他,,,,13.85,0,0,0,有,無,1650000,,坡道機械,13.85,1650000,,RPQNMLMKQHOFFCA97CA
內湖區,房地(土地+建物)+車位,臺北市內湖區文湖街21巷91弄1~30號,22.63,住,,,1080124,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070105,105.46000000000001,2,1,1,有,有,24887000,235985,升降機械,0.0,0,,RPRNMLPKQHOFFCA38CA
中山區,房地(土地+建物),臺北市中山區林森北路259巷1~30號,6.9,商,,,1080515,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0730922,41.96,1,1,1,有,有,6480000,154433,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUQMLPKQHOFFCA98CA
中山區,房地(土地+建物),臺北市中山區民生東路一段31~60號,16.47,商,,,1080705,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740706,175.67,3,2,2,有,有,24710000,140661,,0.0,0,,RPUNMLQKQHOFFCA78CA
中山區,房地(土地+建物),臺北市中山區中山北路三段1~30號,56.28,商,,,1080503,土地2建物5車位0,六層,十一層,辦公商業大樓,住家用,鋼筋混凝土造,0660315,520.36,0,0,2,有,有,79500000,152779,,0.0,0,,RPPOMLQKQHOFFCA38CA
中山區,房地(土地+建物),臺北市中山區興安街61~90號,12.31,住,,,1080712,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0750314,61.67,2,1,1,有,有,14000000,227015,,0.0,0,,RPQOMLOKQHOFFCA28CA
內湖區,車位,臺北市內湖區成功路五段451~480號,1.34,住,,,1080726,土地0建物0車位1,,,其他,,,,29.64,0,0,0,有,有,2300000,,坡道平面,29.64,2300000,,RPOPMLOKQHOFFCA18CA
內湖區,房地(土地+建物)+車位,臺北市內湖區文湖街21巷91弄1~30號,22.63,住,,,1080325,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070105,105.46000000000001,2,1,1,有,有,23527000,223089,升降機械,0.0,0,,RPVOMLTKQHOFFCA66CA
內湖區,房地(土地+建物)+車位,臺北市內湖區文湖街21巷91弄1~30號,22.63,住,,,1080711,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070105,105.46000000000001,2,1,1,有,有,25022000,237265,升降機械,0.0,0,,RPTOMLTKQHOFFCA09CA
松山區,房地(土地+建物),臺北市松山區新東街30巷31~60號,60.5,住,,,1080630,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631029,169.1,4,2,2,有,無,23500000,138971,,0.0,0,含增建或未登記建物。;,RPQOMLPJQHOFFDA38CA
信義區,房地(土地+建物),臺北市信義區基隆路一段421~450號,9.38,商,,,1080620,土地2建物1車位0,八層,十五層,辦公商業大樓,商業用,鋼筋混凝土造,,104.35,0,1,0,有,有,18780000,179971,,0.0,0,,RPWNMLQJQHOFFDA98CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段115巷1~30號,5.32,商,,,1080713,土地1建物1車位0,七層,七層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0970130,51.63,1,1,1,有,有,11750000,227581,,0.0,0,,RPWPMLLLQHOFFCA78CA
南港區,房地(土地+建物),臺北市南港區福德街451~480號,22.2,住,,,1080702,土地1建物1車位0,一層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870521,145.4,3,2,2,有,有,16050000,110385,,0.0,0,,RPOOMLMKQHOFFDA97CA
松山區,土地,美仁段一小段331~360地號,0.16,住,,,1080624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,54842,0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLOKQHOFFDA88CA
信義區,房地(土地+建物),臺北市信義區忠孝東路五段372巷27弄61~90號,26.03,住,,,1080623,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.75999999999999,4,2,2,有,有,32150000,251644,,0.0,0,含增建或未登記建物。;,RPVPMLKLQHOFFDA68CA
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路五段541~570號,43.2,住,,,1080710,土地1建物2車位3,七層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0801120,498.41,0,0,0,無,有,90000000,180574,坡道平面,0.0,0,,RPWPMLNLQHOFFDA09CA
南港區,房地(土地+建物),臺北市南港區研究院路二段31~60號,26.95,住,,,1080521,土地1建物1車位0,一層，騎樓，停車場,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,,112.01,0,0,0,無,無,5041773,45012,,0.0,0,親友、員工或其他特殊關係間之交易。;二等親買賣以公契價金為買賣價金，無另訂私契。,RPSNMLQLQHOFFDA78CA
士林區,車位,臺北市士林區士東路286巷31~60號,2.82,住,,,1080715,土地0建物0車位1,見使用執照,十層,其他,見使用執照,鋼筋混凝土造,0880715,20.55,0,0,0,有,有,950000,,塔式車位,20.55,950000,,RPXOMLSJQHOFFEA86CA
北投區,房地(土地+建物)+車位,臺北市北投區裕民二路61~90號,20.94,商,,,1080531,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021108,284.89,3,2,2,有,有,51000000,179016,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLRJQHOFFEA56CA
北投區,車位,臺北市北投區中山北路七段219巷3弄181~210號,13.3,住,,,1080725,土地0建物0車位1,地下一層,七層,其他,見使用執照,鋼筋混凝土造,0731227,65.67,0,0,0,有,有,3250000,,坡道平面,65.67,3250000,單獨車位交易。;,RPXNMLRJQHOFFEA66CA
北投區,土地,八仙段一小段91~120地號,3930.0,農,,,1080708,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,213988500,54450,,0.0,0,,RPUOMLPJQHOFFEA88CA
南港區,房地(土地+建物)+車位,臺北市南港區向陽路162巷91~120號,44.84,商,,,1080714,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000304,271.08,2,2,2,有,有,46000000,169692,坡道平面,39.32,0,,RPWPMLKMQHOFFDA88CA
南港區,房地(土地+建物)+車位,臺北市南港區興中路68巷1~30號,16.38,商,,,1080708,土地1建物1車位2,十九層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060707,264.15000000000003,4,2,2,有,有,45180000,221996,坡道平面,77.3,3700000,,RPXNMLMJRHOFFDA78CA
士林區,房地(土地+建物),臺北市士林區福華路164巷1~30號,31.75,住,,,1080722,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621226,95.57,4,1,2,有,無,21000000,219734,,0.0,0,含增建或未登記建物。;,RPWNMLOKQHOFFEA98CA
士林區,房地(土地+建物),臺北市士林區忠誠路一段171巷10弄1~30號,32.3,住,,,1080609,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810930,145.09,3,2,2,有,有,29280000,201806,,0.0,0,含增建或未登記建物。;,RPSPMLNKQHOFFEA68CA
士林區,房地(土地+建物),臺北市士林區德行東路266巷1~30號,33.66,住,,,1080618,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700216,120.71,3,2,2,有,有,15300000,126750,,0.0,0,含增建或未登記建物。;,RPTPMLPJQHOFFEA88CA
士林區,房地(土地+建物),臺北市士林區中山北路六段151~180號,37.5,住,,,1080714,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640630,102.83,1,2,1,有,無,17200000,167266,,0.0,0,,RPTNMLPKQHOFFEA78CA
大安區,房地(土地+建物),臺北市大安區樂業街118巷1~30號,29.0,住,,,1080701,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,84.34,3,2,2,有,無,15500000,183780,,0.0,0,,RPSOMLPJQHOFFFA78CA
大安區,房地(土地+建物),臺北市大安區和平東路三段416巷25弄1~30號,30.86,住,,,1080706,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750609,100.27,5,0,2,有,無,12500000,124663,,0.0,0,含增建或未登記建物。;,RPPNMLRJQHOFFFA58CA
大安區,房地(土地+建物),臺北市大安區和平東路三段416巷25弄1~30號,30.86,住,,,1080706,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750609,100.27,5,0,2,有,無,12500000,124663,,0.0,0,含增建或未登記建物。;,RPQNMLRJQHOFFFA68CA
大安區,房地(土地+建物),臺北市大安區敦化南路二段151~180號,29.46,其他,,,1080614,土地2建物1車位0,六層,六層,華廈(10層含以下有電梯),,鋼筋混凝土造,0630415,84.84,5,3,2,有,有,22580000,266148,,0.0,0,含增建或未登記建物。;,RPOOMLRJQHOFFFA58CA
大安區,房地(土地+建物),臺北市大安區新生南路三段70巷2弄1~30號,116.0,住,,,1080708,土地1建物1車位0,全,二層,透天厝,,加強磚造,,102.82,4,1,3,有,無,91936000,894145,,0.0,0,,RPQOMLSJQHOFFFA88CA
大安區,房地(土地+建物)+車位,臺北市大安區延吉街252巷1~30號,13.15,其他,,,1080618,土地2建物2車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820423,138.93,2,2,2,有,有,24300000,174908,坡道平面,36.93,0,,RPQNMLMKQHOFFFA28CA
大安區,土地,仁愛段二小段481~510地號,5.95,其他,,,1080725,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,117647,,0.0,0,包含公共設施保留地之交易。;,RPQOMLQKQHOFFFA78CA
大安區,房地(土地+建物)+車位,臺北市大安區通安街1~30號,14.49,其他,,,1080719,土地3建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010503,100.44,2,2,1,有,有,30000000,298686,升降機械,14.2,0,含增建或未登記建物。;,RPWOMLKLQHOFFFA88CA
文山區,土地,萬芳段二小段1~30地號,26.77,其他,,,1080723,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,9339,,0.0,0,土增稅由買方負擔,RPRNMLPJQHOFFAA18DA
