鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
文山區,土地,萬芳段二小段31~60地號,26.77,其他,,,1080723,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,9339,,0.0,0,土增稅由買方負擔,RPSNMLPJQHOFFAA28DA
文山區,房地(土地+建物),臺北市文山區育英街2巷1弄1~30號,38.0,住,,,1080714,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660114,105.15,3,2,2,有,無,15350000,145982,,0.0,0,含增建或未登記建物。,RPTPMLNKQHOFFAA48DA
內湖區,房地(土地+建物),臺北市內湖區大湖山莊街211~240號,16.87,住,,,1080617,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820729,68.05,2,2,1,有,有,11000000,161646,,0.0,0,含增建或未登記建物。,RPXQMLMKQHOFFCA09DA
中山區,房地(土地+建物),臺北市中山區農安街1~30號,6.1,商,,,1080708,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730323,74.97999999999999,3,2,2,有,有,13300000,177381,,0.0,0,含增建或未登記建物。,RPOOMLNKQHOFFCA08DA
中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段91~120號,79.36,商,,,1080516,土地3建物2車位3,二層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,0670111,679.8,0,4,0,有,無,150700000,257101,升降平面,122.82,7500000,,RPQOMLMLQHOFFCA28DA
南港區,房地(土地+建物),臺北市南港區福德街373巷31~60號,21.15,住,,,1080615,土地1建物1車位0,十三層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870521,128.05,2,2,1,有,有,16500000,128856,,0.0,0,,RPXOMLMKQHOFFDA98DA
信義區,房地(土地+建物),臺北市信義區吳興街600巷76弄1~30號,18.66,住,,,1080706,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050301,81.57,3,2,1,有,有,13800000,169180,,0.0,0,,RPPNMLKLQHOFFDA97DA
北投區,房地(土地+建物),臺北市北投區中和街361~390號,30.5,住,,,1080724,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0580429,56.41,3,2,2,有,無,4000000,70909,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLQJQHOFFEA58DA
北投區,房地(土地+建物)+車位,臺北市北投區立農街二段211~240號,30.75,住,,,1080602,土地1建物1車位1,三層，電梯樓梯間,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851106,149.46,2,2,1,有,有,25500000,200681,坡道平面,34.85,2500000,含增建或未登記建物。,RPTNMLKKQHOFFEA38DA
北投區,土地,溫泉段三小段211~240地號,60.79,其他,,,1080724,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,485414,7985,,0.0,0,包含公共設施保留地之交易。;108年度臺北市政府以容積代金基金採購私有公共設施保留地之交易。,RPOOMLNKQHOFFEA28DA
北投區,房地(土地+建物),臺北市北投區新興路121~150號,31.11,住,,,1080623,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780612,116.03999999999999,4,3,3,有,有,9500000,81868,,0.0,0,含增建或未登記建物。,RPWNMLPKQHOFFEA56DA
信義區,土地,祥和段三小段211~240地號,36.33,其他,,,1080724,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1338339,36838,,0.0,0,,RPTNMLNKQHOFFDA58DA
信義區,土地,三興段三小段181~210地號,25.3,其他,,,1080724,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,890043,35180,,0.0,0,108年度臺北市政府以容積代金基金採購私有公共設施保留地之交易。,RPUNMLNKQHOFFDA68DA
大安區,房地(土地+建物),臺北市大安區四維路192巷1~30號,54.26,住,,,1080610,土地4建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0580815,184.99,7,3,2,有,無,38000000,205417,,0.0,0,含增建或未登記建物。,RPUPMLTKQHOFFFA07DA
大安區,房地(土地+建物),臺北市大安區嘉興街361~390號,14.38,商,,,1080716,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,48.3,3,1,1,有,無,7300000,151139,,0.0,0,,RPTNMLQLQHOFFFA56DA
大安區,房地(土地+建物),臺北市大安區安和路二段184巷1~30號,41.25,其他,,,1080703,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610519,121.11,4,2,2,有,無,33000000,272480,,0.0,0,含增建或未登記建物。,RPROMLSJQHOFFFA09DA
大安區,房地(土地+建物),臺北市大安區通化街57巷18弄1~30號,42.0,商,,,1080605,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0831130,121.38,6,2,6,有,無,22700000,187016,,0.0,0,含增建或未登記建物。,RPPNMLRKQHOFFFA78DA
北投區,房地(土地+建物),臺北市北投區西安街一段301~330號,23.25,商,,,1080616,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610404,81.64,3,2,1,有,無,13200000,161685,,0.0,0,含增建或未登記建物。,RPVPMLNKQHOFFEA09DA
信義區,房地(土地+建物),臺北市信義區基隆路二段121~150號,12.56,商,,,1080702,土地2建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750714,152.72,4,2,2,有,無,26900000,176139,,0.0,0,含增建或未登記建物。,RPXQMLKLQHOFFDA09DA
中山區,房地(土地+建物),臺北市中山區建國北路一段23巷31~60號,14.73,其他,,,1080704,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860613,53.559999999999995,2,1,1,有,有,11400000,212845,,0.0,0,含增建或未登記建物。,RPOSMLTKQHOFFCA09DA
信義區,車位,臺北市信義區光復南路391~420號,3.35,商,,,1080723,土地0建物0車位2,防空避難室，停車場,十二層,其他,見使用執照,鋼筋混凝土造,0691128,35.9,0,0,0,有,有,2340000,,升降機械,35.9,2340000,單獨車位交易。;,RPQOMLRJQHOFFDA68DA
中山區,房地(土地+建物),臺北市中山區復興北路211~240號,29.03,住,,,1080612,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0750314,140.68,3,2,2,有,有,20600000,146442,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQPMLSJQHOFFCA78DA
文山區,土地,博嘉段三小段901~930地號,120.17,其他,,,1080724,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,977814,8137,,0.0,0,108年度臺北市政府以容積代金基金採購私有公共設施保留地之交易。,RPQOMLNKQHOFFAA08DA
萬華區,房地(土地+建物),臺北市萬華區環河南路二段250巷56弄1~30號,27.74,住,,,1080710,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730709,95.42999999999999,3,2,2,有,無,8300000,86975,,0.0,0,含增建或未登記建物。,RPSOMLTKQHOFFBA98DA
萬華區,房地(土地+建物),臺北市萬華區貴陽街二段151~180號,2.9,商,,,1080615,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,,3.78,1,0,1,有,無,1760000,465608,,0.0,0,含增建或未登記建物。;,RPUNMLSLQHOFFBA09DA
大安區,房地(土地+建物)+車位,臺北市大安區敦南街61~90號,61.4,住,,,1080704,土地1建物1車位3,十六層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1051005,529.31,4,2,4,有,有,188800000,356691,坡道平面,88.8,0,,RPOOMLKMQHOFFFA18CA
大安區,房地(土地+建物),臺北市大安區大安路一段52巷1~30號,28.64,住,,,1080717,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,136.27,4,2,2,有,無,16550000,121450,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLMKQHOFFFA68CA
士林區,土地,中洲段301~330地號,122.68,住,,,1080614,土地11建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3870000,31545,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLNLQHOFFEA09CA
大安區,房地(土地+建物),臺北市大安區光復南路421~450號,12.23,商,,,1080616,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0760807,143.57999999999998,4,2,2,有,有,36000000,250731,,0.0,0,含增建或未登記建物。;,RPPNMLOKQHOFFFA38CA
大安區,房地(土地+建物),臺北市大安區建國南路一段151~180號,21.1,住,,,1080704,土地2建物1車位0,十層，陽台,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.87,4,2,2,有,有,35200000,203621,,0.0,0,含增建或未登記建物。;,RPWNMLOKQHOFFFA09CA
大安區,房地(土地+建物),臺北市大安區潮州街121~150號,13.12,住,,,1080716,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,36.51,2,1,1,有,無,6300000,172555,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLOKQHOFFFA38CA
大安區,房地(土地+建物)+車位,臺北市大安區信義路二段181~210號,33.3,商,,,1080202,土地2建物1車位3,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1070305,540.76,0,0,0,無,有,237080000,520317,坡道平面,108.37,12100000,,RPUOMLRJQHOFFFA56CA
大安區,土地,龍泉段一小段1081~1110地號,13.32,其他,,,1080724,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,802779,60269,,0.0,0,包含公共設施保留地之交易。;,RPQNMLSJQHOFFFA78CA
大安區,土地,龍泉段一小段1081~1110地號,11.33,其他,,,1080724,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,606231,53507,,0.0,0,包含公共設施保留地之交易。;,RPRNMLSJQHOFFFA88CA
大安區,房地(土地+建物),臺北市大安區建國南路一段301~330號,13.74,住,,,1080629,土地2建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,,92.5,3,2,2,有,有,21780000,235459,,0.0,0,含增建或未登記建物。;,RPXNMLRJQHOFFFA76CA
大安區,土地,復興段三小段541~570地號,6.15,其他,,,1080725,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,509059,82774,,0.0,0,包含公共設施保留地之交易。;,RPQNMLQJQHOFFFA58CA
士林區,房地(土地+建物),臺北市士林區中山北路六段419巷1~30號,0.3,住,,,1080624,土地1建物3車位0,地下層,七層,店面(店鋪),見使用執照,鋼筋混凝土造,0750621,2.45,0,0,0,無,無,128463,52434,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLPKQHOFFEA98CA
北投區,土地,行義段一小段1~30地號,0.98,其他,,,1080624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2556,0,,0.0,0,親友、員工或其他特殊關係間之交易。;,SPVNMLPKQHOFFEA09CA
北投區,房地(土地+建物),臺北市北投區自強街31巷5弄1~30號,40.75,住,,,1080714,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670217,105.91,4,2,2,有,無,11400000,107639,,0.0,0,陽台外推權利人二人本成交資訊係由不動產經紀業提供屬實,RPRNMLMKQHOFFEA28CA
士林區,土地,百齡段五小段301~330地號,10.82,其他,,,1080725,土地12建物0車位0,,,其他,,,,0.0,0,0,0,有,無,246899,22819,,0.0,0,包含公共設施保留地之交易。;,RPWNMLQJQHOFFEA09CA
士林區,房地(土地+建物),臺北市士林區天母西路31~60號,26.93,商,,,1080609,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671230,113.05,3,2,1,有,無,16300000,144184,,0.0,0,,RPUOMLQJQHOFFEA98CA
北投區,房地(土地+建物)+車位,臺北市北投區中和街398巷5弄1~30號,134.64,住,,,1080608,土地4建物1車位2,全,十層,透天厝,住家用,鋼筋混凝土造,0840622,309.28,5,2,4,有,有,29850000,96514,坡道平面,0.0,0,含增建或未登記建物。;,RPQPMLQJQHOFFEA68CA
士林區,房地(土地+建物)+車位,臺北市士林區中正路655巷1~30號,22.62,住,,,1080701,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030606,153.64,3,2,2,有,有,22800000,148399,坡道平面,30.52,0,,RPRPMLQJQHOFFEA78CA
士林區,房地(土地+建物),臺北市士林區天母東路105巷1~30號,28.09,住,,,1080617,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750609,114.02000000000001,3,2,2,有,無,15080000,132257,,0.0,0,,RPUOMLRJQHOFFEA09CA
北投區,房地(土地+建物),臺北市北投區尊賢街245巷31~60號,36.38,其他,,,1080710,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690729,88.83,3,2,2,有,無,10000000,112575,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLRJQHOFFEA56CA
士林區,房地(土地+建物),臺北市士林區中山北路六段186巷31~60號,18.9,住,,,1080527,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0741028,68.54,2,2,1,有,無,18800000,274292,,0.0,0,含增建或未登記建物。;,RPUPMLSJQHOFFEA66CA
松山區,房地(土地+建物),臺北市松山區民生東路五段181~210號,5.11,商,,,1080704,土地1建物1車位0,十層,二十層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0780629,81.17,2,2,1,有,有,16850000,207589,,0.0,0,,RPTPMLKMQHOFFDA58CA
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路157巷36弄61~90號,12.28,住,,,1080624,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970910,68.09,1,1,1,有,有,12000000,176237,升降機械,0.0,0,,RPPOMLTKQHOFFDA78CA
信義區,房地(土地+建物),臺北市信義區光復南路451~480號,17.49,住,,,1080715,土地3建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,87.39,1,1,1,有,有,21000000,240302,,0.0,0,,RPPOMLRJQHOFFDA48CA
南港區,房地(土地+建物)+車位,臺北市南港區園區街31~60號,22.36,住,,,1070623,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000414,169.61,3,2,2,有,有,32000000,188668,坡道平面,33.87,0,,RPSOMLRJQHOFFDA78CA
松山區,房地(土地+建物),臺北市松山區八德路二段331~360號,7.85,商,,,1080616,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0750319,70.34,2,2,1,有,有,15880000,225761,,0.0,0,含增建或未登記建物。;,RPXOMLRJQHOFFDA66CA
南港區,房地(土地+建物),臺北市南港區忠孝東路六段370巷1~30號,32.2,住,,,1080610,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,120.57,3,2,2,有,無,8100000,67181,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSQMLRJQHOFFDA98CA
南港區,房地(土地+建物),臺北市南港區成福路181~210號,30.2,住,,,1080705,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,100.91,3,2,1,有,無,8500000,84233,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLSJQHOFFDA88CA
南港區,車位,臺北市南港區東新街180巷1~30號,0.54,住,,,1080717,土地0建物0車位0,,,其他,,,,36.6,0,0,0,有,有,2080000,,坡道平面,36.6,2080000,單獨車位交易。;,RPPOMLSJQHOFFDA58CA
中山區,房地(土地+建物),臺北市中山區雙城街3巷1~30號,2.68,商,,,1080723,土地1建物1車位0,地下一層,十五層,辦公商業大樓,商業用,鋼筋混凝土造,0841201,26.15,0,0,0,無,有,1346400,51488,,0.0,0,,RPOOMLNJRHOFFCA97CA
中山區,車位,臺北市中山區八德路二段91~120號,0.91,商,,,1080720,土地0建物0車位1,,,其他,,,,32.04,0,0,0,有,無,3500000,,坡道平面,32.04,3500000,單獨車位交易。;,RPWNMLSLQHOFFCA66CA
中山區,房地(土地+建物)+車位,臺北市中山區建國北路一段1~30號,19.76,商,,,1080701,土地4建物1車位1,八層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1071213,249.3,3,2,2,有,無,50000000,218402,坡道平面,32.04,2550000,,RPOOMLSLQHOFFCA58CA
中山區,房地(土地+建物)+車位,臺北市中山區建國北路一段1~30號,19.76,商,,,1080701,土地4建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1071213,249.3,3,2,2,有,無,57800000,255684,坡道平面,32.04,2250000,,RPPOMLSLQHOFFCA68CA
中山區,房地(土地+建物)+車位,臺北市中山區合江街31~60號,12.52,住,,,1080712,土地1建物1車位1,五層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1070514,101.54,1,1,1,有,有,22175640,218393,升降機械,21.56,0,,RPSNMLOKQHOFFCA38CA
內湖區,車位,臺北市內湖區五分街31~60號,0.22,住,,,1080718,土地0建物0車位1,地下一層,九層,其他,商業用,鋼筋混凝土造,0861203,22.84,0,0,0,有,有,1500000,,坡道平面,22.83,1500000,,RPUOMLRJQHOFFCA88CA
內湖區,車位,臺北市內湖區五分街31~60號,0.22,住,,,1080718,土地0建物0車位1,,,其他,,,,22.84,0,0,0,有,有,1500000,,坡道平面,22.83,1500000,,RPWOMLRJQHOFFCA09CA
中山區,房地(土地+建物),臺北市中山區林森北路85巷61~90號,5.38,商,,,1080627,土地1建物1車位0,七層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970925,19.8,1,1,1,有,有,4000000,202020,,0.0,0,含增建或未登記建物。;,RPOQMLRJQHOFFCA48CA
中山區,房地(土地+建物),臺北市中山區民權東路二段1~30號,15.83,商,,,1080707,土地2建物1車位0,一層，騎樓,十二層,店面(店鋪),商業用,鋼筋混凝土造,0730319,82.62,0,0,0,無,有,34200000,413943,,0.0,0,含增建或未登記建物。;,RPWSMLQJQHOFFCA76CA
內湖區,房地(土地+建物),臺北市內湖區內湖路三段329巷10弄1~30號,30.53,住,,,1080705,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740111,115.58,3,2,2,有,無,11100000,96037,,0.0,0,含增建或未登記建物。;,RPTRMLQJQHOFFCA98CA
萬華區,房地(土地+建物)+車位,臺北市萬華區大理街91~120號,32.01,其他,,,1080709,土地4建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010808,168.22,3,2,2,有,有,31500000,187255,塔式車位,10.92,0,,RPPOMLMJRHOFFBA87CA
萬華區,房地(土地+建物),臺北市萬華區西園路一段61~90號,5.37,商,,,1080720,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0671018,23.93,0,0,0,無,無,1500000,62683,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPROMLQKQHOFFBA48CA
萬華區,房地(土地+建物),臺北市萬華區西園路一段61~90號,5.37,商,,,1080720,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0671018,23.93,0,0,0,無,無,1500000,62683,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLQKQHOFFBA58CA
萬華區,房地(土地+建物),臺北市萬華區昆明街96巷1~30號,1.49,商,,,1080624,土地1建物1車位0,全,四層,透天厝,,加強磚造,,5.6,8,4,4,有,無,507375,90603,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLPKQHOFFBA38CA
萬華區,房地(土地+建物),臺北市萬華區環河南路一段31~60號,0.13,商,,,1080624,土地2建物1車位0,全,二層,透天厝,住家用,見其他登記事項,,0.37,4,2,2,有,無,53658,0,,0.0,0,親友、員工或其他特殊關係間之交易。;,SPSNMLPKQHOFFBA48CA
內湖區,土地,文德段一小段241~270地號,0.33,住,,,1080729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,0,,0.0,0,增值稅12921元游買方繳納,RPQPMLQJQHOFFCA48CA
萬華區,房地(土地+建物),臺北市萬華區西藏路115巷5弄1~30號,25.25,住,,,1080629,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610906,62.89,2,2,1,有,無,10100000,160598,,0.0,0,含增建或未登記建物。;,RPVNMLRJQHOFFBA78CA
文山區,房地(土地+建物),臺北市文山區和平東路四段361~390號,10.27,住,,,1080701,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0720715,28.8,4,2,2,有,有,2613000,90761,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLKLQHOFFAA28CA
文山區,房地(土地+建物),臺北市文山區和平東路四段361~390號,10.27,住,,,1080701,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0720715,28.8,4,2,2,有,有,2613000,90761,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXOMLKLQHOFFAA48CA
文山區,房地(土地+建物),臺北市文山區久康街1~30號,11.18,住,,,1080705,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820715,53.66,3,2,2,有,無,4300000,80134,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLSJQHOFFAA78CA
中正區,房地(土地+建物),臺北市中正區晉江街124巷1~30號,34.75,住,,,1080617,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),,加強磚造,,106.6,3,2,2,有,無,13200000,123827,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLQJQHOFFAA58CA
文山區,房地(土地+建物),臺北市文山區福興路82巷7弄1~30號,21.9,住,,,1080603,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720905,79.92,3,2,1,有,無,8500000,106356,,0.0,0,含增建或未登記建物。;,RPTNMLRJQHOFFAA48CA
